1	1
6	5	4	O
2	3	1	G	1
2	3	2	G	1
2	3	3	R	1
2	4	0	Y	1
2	5	0	Y	1
2	6	0	Y	1
2	7	0	Y	1
3	0	0	Y	1
3	1	0	X	1
3	1	1	X	1
3	1	2	X	1
3	2	0	Y	1
3	3	0	Y	1
3	4	0	Y	1
3	5	0	Y	1
3	6	0	B	1
3	6	1	B	1
3	6	2	B	1
3	6	3	R	1
3	6	4	C	2
3	7	0	Y	1
4	0	0	Y	1
4	1	0	Y	1
4	2	0	Y	1
4	3	0	Y	1
4	4	0	Y	1
4	5	0	Y	1
4	6	0	Y	1
4	7	0	Y	1
5	0	0	Y	1
5	1	0	Y	1
5	2	0	Y	1
5	3	0	Y	1
5	4	0	Y	1
5	5	0	Y	1
5	6	0	Y	1
5	7	0	Y	1
6	0	0	Y	1
6	1	0	Y	1
6	2	0	B	1
6	2	1	B	1
6	2	2	B	1
6	2	3	R	1
6	2	4	C	2
6	3	0	Y	1
6	4	0	Y	1
6	5	0	Y	1
6	6	0	G	1
6	6	1	G	1
6	6	2	G	1
6	7	0	Y	1
7	0	0	Y	1
7	1	0	Y	1
7	2	0	Y	1
7	3	0	Y	1
7	4	0	Y	1
7	5	0	Y	1
7	6	0	Y	1
7	7	0	Y	1

37	4
5	7	4	O
0	0	0	X	1
0	0	1	X	1
0	0	2	X	1
0	0	3	C	2
0	1	0	Y	1
0	2	0	Y	1
0	3	0	Y	1
0	4	0	Y	1
0	5	0	Y	1
0	6	0	Y	1
0	7	0	Y	1
1	0	0	Y	1
1	1	0	Y	1
1	2	0	Y	1
1	3	0	Y	1
1	4	0	Y	1
1	5	0	Y	1
1	6	0	Y	1
1	7	0	Y	1
2	0	0	Y	1
2	1	0	Y	1
2	2	0	Y	1
2	3	0	G	1
2	3	1	G	1
2	3	2	G	1
2	3	3	R	1
2	3	4	M	2
2	4	0	Y	1
2	5	0	Y	1
2	6	0	Y	1
2	7	0	Y	1
3	0	0	Y	1
3	1	0	X	1
3	1	1	X	1
3	1	2	X	1
3	2	0	Y	1
3	3	0	Y	1
3	4	0	Y	1
3	5	0	Y	1
3	6	0	B	1
3	6	1	B	1
3	6	2	B	1
3	6	3	R	1
3	6	4	C	2
3	7	0	Y	1
4	0	0	Y	1
4	1	0	Y	1
4	2	0	Y	1
4	3	0	Y	1
4	4	0	Y	1
4	5	0	Y	1
4	6	0	Y	1
4	7	0	Y	1
5	0	0	Y	1
5	1	0	Y	1
5	2	0	Y	1
5	3	0	Y	1
5	4	0	Y	1
5	5	0	Y	1
5	6	0	Y	1
5	7	0	Y	1
6	0	0	Y	1
6	1	0	Y	1
6	2	0	B	1
6	2	1	B	1
6	2	2	B	1
6	2	3	R	1
6	3	0	Y	1
6	4	0	Y	1
6	5	0	Y	1
6	6	0	G	1
6	6	1	G	1
6	6	2	G	1
6	7	0	Y	1
7	0	0	Y	1
7	1	0	Y	1
7	2	0	Y	1
7	3	0	Y	1
7	4	0	Y	1
7	5	0	Y	1
7	6	0	Y	1
7	7	0	Y	1

37	5
3	1	7	O
0	0	0	X	1
0	0	1	X	1
0	0	2	X	1
0	1	0	Y	1
0	2	0	Y	1
0	3	0	Y	1
0	4	0	Y	1
0	5	0	Y	1
0	6	0	Y	1
0	7	0	Y	1
1	0	0	Y	1
1	1	0	Y	1
1	2	0	Y	1
1	3	0	Y	1
1	4	0	Y	1
1	5	0	Y	1
1	6	0	Y	1
1	7	0	Y	1
2	0	0	Y	1
2	1	0	Y	1
2	2	0	Y	1
2	3	0	G	1
2	3	1	G	1
2	3	2	G	1
2	3	3	R	1
2	3	4	M	2
2	4	0	Y	1
2	5	0	Y	1
2	6	0	Y	1
2	7	0	Y	1
3	0	0	Y	1
3	1	0	X	1
3	1	1	X	1
3	1	2	X	1
3	1	3	G	1
3	2	0	Y	1
3	3	0	Y	1
3	4	0	Y	1
3	5	0	Y	1
3	6	0	B	1
3	6	1	B	1
3	6	2	B	1
3	6	3	R	1
3	6	4	C	2
3	7	0	Y	1
4	0	0	Y	1
4	1	0	Y	1
4	2	0	Y	1
4	3	0	Y	1
4	4	0	Y	1
4	5	0	Y	1
4	6	0	Y	1
4	7	0	Y	1
5	0	0	Y	1
5	1	0	Y	1
5	2	0	Y	1
5	3	0	Y	1
5	4	0	Y	1
5	5	0	Y	1
5	6	0	Y	1
5	7	0	Y	1
6	0	0	Y	1
6	1	0	Y	1
6	2	0	B	1
6	2	1	B	1
6	2	2	B	1
6	2	3	R	1
6	2	4	C	2
6	3	0	Y	1
6	4	0	Y	1
6	5	0	Y	1
6	6	0	G	1
6	6	1	G	1
6	7	0	Y	1
7	0	0	Y	1
7	1	0	Y	1
7	2	0	Y	1
7	3	0	Y	1
7	4	0	Y	1
7	5	0	Y	1
7	6	0	Y	1
7	7	0	Y	1

38	1
4	7	7	O
0	0	0	R	1
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
0	7	1	C	2
2	1	0	X	1
2	4	0	W	1
2	4	1	C	2
3	6	0	G	1
3	6	1	C	2
4	2	0	G	1
4	2	1	C	2
5	0	0	B	1
5	4	0	Y	1
5	7	0	R	1
7	0	0	Y	1
7	1	0	Y	1
7	2	0	Y	1
7	3	0	Y	1
7	4	0	Y	1
7	5	0	Y	1
7	6	0	Y	1
7	7	0	Y	1

38	2
5	7	7	O
0	0	0	R	1
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
0	7	1	C	2
2	1	0	X	1
2	4	0	W	1
2	4	1	C	2
3	6	0	G	1
4	2	0	G	1
4	2	1	C	2
5	0	0	B	1
5	4	0	Y	1
5	7	0	R	1
5	7	1	C	2
7	0	0	Y	1
7	1	0	Y	1
7	2	0	Y	1
7	3	0	Y	1
7	4	0	Y	1
7	5	0	Y	1
7	6	0	Y	1
7	7	0	Y	1

38	3
5	0	7	O
0	0	0	R	1
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
0	7	1	C	2
2	1	0	X	1
2	4	0	W	1
3	6	0	G	1
3	6	1	C	2
4	2	0	G	1
4	2	1	C	2
5	0	0	B	1
5	0	1	C	2
5	4	0	Y	1
5	7	0	R	1
7	0	0	Y	1
7	1	0	Y	1
7	2	0	Y	1
7	3	0	Y	1
7	4	0	Y	1
7	5	0	Y	1
7	6	0	Y	1
7	7	0	Y	1

38	4
5	4	7	O
0	0	0	R	1
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
0	7	1	C	2
2	1	0	X	1
2	4	0	W	1
2	4	1	C	2
3	6	0	G	1
4	2	0	G	1
4	2	1	C	2
5	0	0	B	1
5	4	0	Y	1
5	4	1	C	2
5	7	0	R	1
7	0	0	Y	1
7	1	0	Y	1
7	2	0	Y	1
7	3	0	Y	1
7	4	0	Y	1
7	5	0	Y	1
7	6	0	Y	1
7	7	0	Y	1

38	5
2	1	7	O
0	0	0	R	1
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
0	7	1	C	2
2	1	0	X	1
2	1	1	C	2
2	4	0	W	1
2	4	1	C	2
3	6	0	G	1
3	6	1	C	2
4	2	0	G	1
5	0	0	B	1
5	4	0	Y	1
5	7	0	R	1
7	0	0	Y	1
7	1	0	Y	1
7	2	0	Y	1
7	3	0	Y	1
7	4	0	Y	1
7	5	0	Y	1
7	6	0	Y	1
7	7	0	Y	1

39	1
2	7	7	O
0	0	0	W	1
0	0	1	W	1
0	0	2	W	1
0	0	3	C	2
0	1	0	W	1
0	1	1	W	1
0	1	2	W	1
0	1	3	M	2
0	2	0	W	1
0	2	1	W	1
0	2	2	W	1
0	2	3	C	2
0	3	0	W	1
0	3	1	W	1
0	3	2	W	1
0	3	3	M	2
0	4	0	W	1
0	4	1	W	1
0	4	2	W	1
0	4	3	C	2
0	5	0	W	1
0	5	1	W	1
0	5	2	W	1
0	5	3	M	2
0	6	0	W	1
0	6	1	W	1
0	6	2	W	1
0	6	3	C	2
0	7	0	W	1
0	7	1	W	1
0	7	2	W	1
0	7	3	M	2
1	0	0	W	1
1	1	0	W	1
1	2	0	W	1
1	3	0	W	1
1	4	0	W	1
1	5	0	B	1
1	5	1	X	2
1	6	0	G	1
1	7	0	W	1
1	7	1	W	1
1	7	2	W	1
1	7	3	C	2
2	0	0	W	1
2	1	0	W	1
2	2	0	W	1
2	3	0	W	1
2	4	0	W	1
2	5	0	W	1
2	6	0	W	1
2	7	0	W	1
2	7	1	W	1
2	7	2	W	1
2	7	3	M	2
3	0	0	W	1
3	1	0	W	1
3	2	0	W	1
3	3	0	W	1
3	4	0	W	1
3	5	0	W	1
3	6	0	W	1
3	7	0	W	1
3	7	1	W	1
3	7	2	W	1
3	7	3	C	2
4	0	0	W	1
4	1	0	G	1
4	2	0	R	1
4	2	1	X	2
4	3	0	W	1
4	4	0	W	1
4	5	0	W	1
4	6	0	W	1
4	7	0	W	1
4	7	1	W	1
4	7	2	W	1
4	7	3	M	2
5	0	0	W	1
5	1	0	W	1
5	2	0	W	1
5	3	0	W	1
5	4	0	W	1
5	5	0	W	1
5	6	0	W	1
5	7	0	W	1
5	7	1	W	1
5	7	2	W	1
5	7	3	C	2
6	0	0	W	1
6	1	0	W	1
6	2	0	W	1
6	3	0	W	1
6	4	0	W	1
6	5	0	Y	1
6	6	0	G	1
6	6	1	X	2
6	7	0	W	1
6	7	1	W	1
6	7	2	W	1
6	7	3	M	2
7	0	0	W	1
7	1	0	W	1
7	2	0	W	1
7	3	0	W	1
7	4	0	W	1
7	5	0	W	1
7	6	0	W	1
7	7	0	W	1
7	7	1	W	1
7	7	2	W	1
7	7	3	C	2

39	2
2	7	6	O
0	0	0	W	1
0	0	1	W	1
0	0	2	W	1
0	0	3	C	2
0	1	0	W	1
0	1	1	W	1
0	1	2	W	1
0	1	3	M	2
0	2	0	W	1
0	2	1	W	1
0	2	2	W	1
0	2	3	C	2
0	3	0	W	1
0	3	1	W	1
0	3	2	W	1
0	3	3	M	2
0	4	0	W	1
0	4	1	W	1
0	4	2	W	1
0	4	3	C	2
0	5	0	W	1
0	5	1	W	1
0	5	2	W	1
0	5	3	M	2
0	6	0	W	1
0	6	1	W	1
0	6	2	W	1
0	6	3	C	2
0	7	0	W	1
0	7	1	W	1
0	7	2	W	1
0	7	3	M	2
1	0	0	W	1
1	1	0	W	1
1	2	0	W	1
1	3	0	W	1
1	4	0	W	1
1	5	0	B	1
1	5	1	X	2
1	6	0	G	1
1	7	0	W	1
1	7	1	W	1
1	7	2	W	1
1	7	3	C	2
2	0	0	W	1
2	1	0	W	1
2	2	0	W	1
2	3	0	W	1
2	4	0	W	1
2	5	0	W	1
2	6	0	W	1
2	7	0	W	1
2	7	1	W	1
2	7	2	W	1
2	7	3	M	2
3	0	0	W	1
3	1	0	W	1
3	2	0	W	1
3	3	0	W	1
3	4	0	W	1
3	5	0	W	1
3	6	0	W	1
3	7	0	W	1
3	7	1	W	1
3	7	2	W	1
3	7	3	C	2
4	0	0	W	1
4	1	0	G	1
4	1	1	Y	1
4	2	0	R	1
4	2	1	X	2
4	3	0	W	1
4	4	0	W	1
4	5	0	W	1
4	6	0	W	1
4	7	0	W	1
4	7	1	W	1
4	7	2	W	1
4	7	3	M	2
5	0	0	W	1
5	1	0	W	1
5	2	0	W	1
5	3	0	W	1
5	4	0	W	1
5	5	0	W	1
5	6	0	W	1
5	7	0	W	1
5	7	1	W	1
5	7	2	W	1
5	7	3	C	2
6	0	0	W	1
6	1	0	W	1
6	2	0	W	1
6	3	0	W	1
6	4	0	W	1
6	6	0	G	1
6	6	1	X	2
6	7	0	W	1
6	7	1	W	1
6	7	2	W	1
6	7	3	M	2
7	0	0	W	1
7	1	0	W	1
7	2	0	W	1
7	3	0	W	1
7	4	0	W	1
7	5	0	W	1
7	6	0	W	1
7	7	0	W	1
7	7	1	W	1
7	7	2	W	1
7	7	3	C	2

39	3
5	5	7	O
0	0	0	W	1
0	0	1	W	1
0	0	2	W	1
0	0	3	C	2
0	1	0	W	1
0	1	1	W	1
0	1	2	W	1
0	1	3	M	2
0	2	0	W	1
0	2	1	W	1
0	2	2	W	1
0	2	3	C	2
0	3	0	W	1
0	3	1	W	1
0	3	2	W	1
0	3	3	M	2
0	4	0	W	1
0	4	1	W	1
0	4	2	W	1
0	4	3	C	2
0	5	0	W	1
0	5	1	W	1
0	5	2	W	1
0	5	3	M	2
0	6	0	W	1
0	6	1	W	1
0	6	2	W	1
0	6	3	C	2
0	7	0	W	1
0	7	1	W	1
0	7	2	W	1
0	7	3	M	2
1	0	0	W	1
1	1	0	W	1
1	2	0	W	1
1	3	0	W	1
1	4	0	W	1
1	5	0	B	1
1	5	1	X	2
1	6	0	G	1
1	7	0	W	1
1	7	1	W	1
1	7	2	W	1
1	7	3	C	2
2	0	0	W	1
2	1	0	W	1
2	2	0	W	1
2	3	0	W	1
2	4	0	W	1
2	5	0	W	1
2	6	0	W	1
2	7	0	W	1
2	7	1	W	1
2	7	2	W	1
2	7	3	M	2
3	0	0	W	1
3	1	0	W	1
3	2	0	W	1
3	3	0	W	1
3	4	0	W	1
3	5	0	W	1
3	6	0	W	1
3	7	0	W	1
3	7	1	W	1
3	7	2	W	1
3	7	3	C	2
4	0	0	W	1
4	1	0	G	1
4	2	0	R	1
4	2	1	X	2
4	3	0	W	1
4	4	0	W	1
4	5	0	W	1
4	6	0	W	1
4	7	0	W	1
4	7	1	W	1
4	7	2	W	1
4	7	3	M	2
5	0	0	W	1
5	1	0	W	1
5	2	0	W	1
5	3	0	W	1
5	4	0	W	1
5	5	0	W	1
5	5	1	C	2
5	6	0	W	1
5	7	0	W	1
5	7	1	W	1
5	7	2	W	1
5	7	3	C	2
6	0	0	W	1
6	1	0	W	1
6	2	0	W	1
6	3	0	W	1
6	4	0	W	1
6	5	0	Y	1
6	6	0	G	1
6	6	1	X	2
6	7	0	W	1
6	7	1	W	1
6	7	2	W	1
6	7	3	M	2
7	0	0	W	1
7	1	0	W	1
7	2	0	W	1
7	3	0	W	1
7	4	0	W	1
7	5	0	W	1
7	6	0	W	1
7	7	0	W	1
7	7	1	W	1
7	7	2	W	1

39	4
4	1	7	O
0	0	0	W	1
0	0	1	W	1
0	0	2	W	1
0	1	0	W	1
0	1	1	W	1
0	1	2	W	1
0	1	3	M	2
0	2	0	W	1
0	2	1	W	1
0	2	2	W	1
0	2	3	C	2
0	3	0	W	1
0	3	1	W	1
0	3	2	W	1
0	3	3	M	2
0	4	0	W	1
0	4	1	W	1
0	4	2	W	1
0	4	3	C	2
0	5	0	W	1
0	5	1	W	1
0	5	2	W	1
0	5	3	M	2
0	6	0	W	1
0	6	1	W	1
0	6	2	W	1
0	6	3	C	2
0	7	0	W	1
0	7	1	W	1
0	7	2	W	1
0	7	3	M	2
1	0	0	W	1
1	1	0	W	1
1	2	0	W	1
1	3	0	W	1
1	4	0	W	1
1	5	0	B	1
1	5	1	X	2
1	6	0	G	1
1	7	0	W	1
1	7	1	W	1
1	7	2	W	1
1	7	3	C	2
2	0	0	W	1
2	1	0	W	1
2	2	0	W	1
2	3	0	W	1
2	4	0	W	1
2	5	0	W	1
2	6	0	W	1
2	7	0	W	1
2	7	1	W	1
2	7	2	W	1
2	7	3	M	2
3	0	0	W	1
3	1	0	W	1
3	2	0	W	1
3	3	0	W	1
3	4	0	W	1
3	5	0	W	1
3	6	0	W	1
3	7	0	W	1
3	7	1	W	1
3	7	2	W	1
3	7	3	C	2
4	0	0	W	1
4	1	0	G	1
4	1	1	C	2
4	2	0	R	1
4	2	1	X	2
4	3	0	W	1
4	4	0	W	1
4	5	0	W	1
4	6	0	W	1
4	7	0	W	1
4	7	1	W	1
4	7	2	W	1
4	7	3	M	2
5	0	0	W	1
5	1	0	W	1
5	2	0	W	1
5	3	0	W	1
5	4	0	W	1
5	5	0	W	1
5	6	0	W	1
5	7	0	W	1
5	7	1	W	1
5	7	2	W	1
5	7	3	C	2
6	0	0	W	1
6	1	0	W	1
6	2	0	W	1
6	3	0	W	1
6	4	0	W	1
6	5	0	Y	1
6	6	0	G	1
6	6	1	X	2
6	7	0	W	1
6	7	1	W	1
6	7	2	W	1
6	7	3	M	2
7	0	0	W	1
7	1	0	W	1
7	2	0	W	1
7	3	0	W	1
7	4	0	W	1
7	5	0	W	1
7	6	0	W	1
7	7	0	W	1
7	7	1	W	1
7	7	2	W	1
7	7	3	C	2

39	5
5	4	7	O
0	0	0	W	1
0	0	1	W	1
0	0	2	W	1
0	0	3	C	2
0	1	0	W	1
0	1	1	W	1
0	1	2	W	1
0	1	3	M	2
0	2	0	W	1
0	2	1	W	1
0	2	2	W	1
0	2	3	C	2
0	3	0	W	1
0	3	1	W	1
0	3	2	W	1
0	3	3	M	2
0	4	0	W	1
0	4	1	W	1
0	4	2	W	1
0	4	3	C	2
0	5	0	W	1
0	5	1	W	1
0	5	2	W	1
0	5	3	M	2
0	6	0	W	1
0	6	1	W	1
0	6	2	W	1
0	6	3	C	2
0	7	0	W	1
0	7	1	W	1
0	7	2	W	1
0	7	3	M	2
1	0	0	W	1
1	1	0	W	1
1	2	0	W	1
1	3	0	W	1
1	4	0	W	1
1	5	0	B	1
1	5	1	X	2
1	6	0	G	1
1	7	0	W	1
1	7	1	W	1
1	7	2	W	1
1	7	3	C	2
2	0	0	W	1
2	1	0	W	1
2	2	0	W	1
2	3	0	W	1
2	4	0	W	1
2	5	0	W	1
2	6	0	W	1
2	7	0	W	1
2	7	1	W	1
2	7	2	W	1
2	7	3	M	2
3	0	0	W	1
3	1	0	W	1
3	2	0	W	1
3	3	0	W	1
3	4	0	W	1
3	5	0	W	1
3	6	0	W	1
3	7	0	W	1
3	7	1	W	1
3	7	2	W	1
3	7	3	C	2
4	0	0	W	1
4	1	0	G	1
4	2	0	R	1
4	2	1	X	2
4	3	0	W	1
4	4	0	W	1
4	5	0	W	1
4	6	0	W	1
4	7	0	W	1
4	7	1	W	1
4	7	2	W	1
4	7	3	M	2
5	0	0	W	1
5	1	0	W	1
5	2	0	W	1
5	3	0	W	1
5	4	0	W	1
5	5	0	W	1
5	6	0	W	1
5	7	0	W	1
5	7	1	W	1
5	7	2	W	1
5	7	3	C	2
6	0	0	W	1
6	1	0	W	1
6	2	0	W	1
6	3	0	W	1
6	4	0	W	1
6	6	0	G	1
6	6	1	X	2
6	7	0	W	1
6	7	1	W	1
6	7	2	W	1
6	7	3	M	2
7	0	0	W	1
7	0	1	Y	1
7	1	0	W	1
7	2	0	W	1
7	3	0	W	1
7	4	0	W	1
7	5	0	W	1
7	6	0	W	1
7	7	0	W	1
7	7	1	W	1
7	7	2	W	1
7	7	3	C	2

40	1
5	6	7	O
3	3	0	R	1
3	5	0	B	1

40	2
3	3	7	O
3	3	0	R	1
3	3	1	B	1

40	3
3	5	6	O
3	5	0	B	1
3	5	1	R	1

40	4
3	4	6	O
3	3	0	R	1
3	4	0	B	1

40	5
3	4	7	O
3	4	0	R	1
3	5	0	B	1

41	1
4	6	7	O
0	6	0	Y	1
2	1	0	R	1
2	6	0	G	1
4	4	0	C	2
5	2	0	C	2
6	6	0	B	1

41	2
1	6	6	O
0	6	0	Y	1
1	6	0	G	1
2	1	0	R	1
4	4	0	C	2
5	2	0	C	2
6	6	0	B	1

41	3
3	6	7	O
0	6	0	Y	1
2	1	0	R	1
3	6	0	G	1
4	4	0	C	2
5	2	0	C	2
6	6	0	B	1

41	4
2	5	7	O
0	6	0	Y	1
2	1	0	R	1
2	5	0	G	1
4	4	0	C	2
5	2	0	C	2
6	6	0	B	1

41	5
3	5	7	O
0	6	0	Y	1
2	1	0	R	1
2	1	1	C	2
2	6	0	G	1
5	2	0	C	2
6	6	0	B	1

42	1
5	4	7	O
0	0	0	G	1
0	0	1	G	1
0	0	2	G	1
0	1	0	G	1
0	1	1	G	1
0	1	2	G	1
0	2	0	G	1
0	2	1	G	1
0	2	2	G	1
0	3	0	G	1
0	3	1	G	1
0	3	2	G	1
0	4	0	G	1
0	4	1	G	1
0	4	2	G	1
0	5	0	G	1
0	5	1	G	1
0	5	2	G	1
0	6	0	G	1
0	6	1	G	1
0	6	2	G	1
0	7	0	G	1
0	7	1	G	1
0	7	2	G	1
1	0	0	X	1
1	1	0	X	1
1	2	0	X	1
1	3	0	X	1
1	4	0	X	1
1	5	0	X	1
1	6	0	X	1
1	7	0	X	1
2	0	0	B	1
2	1	0	G	1
2	2	0	X	1
2	3	0	X	1
2	4	0	X	1
2	5	0	X	1
2	6	0	X	1
2	7	0	X	1
3	0	0	B	1
3	1	0	G	1
3	2	0	R	1
3	2	1	R	1
3	2	2	W	1
3	3	0	X	1
3	4	0	X	1
3	5	0	R	1
3	5	1	R	1
3	5	2	B	1
3	6	0	X	1
3	7	0	X	1
4	0	0	B	1
4	1	0	G	1
4	2	0	X	1
4	3	0	X	1
4	4	0	X	1
4	5	0	X	1
4	6	0	X	1
4	7	0	X	1
5	0	0	B	1
5	1	0	G	1
5	2	0	X	1
5	3	0	X	1
5	4	0	X	1
5	5	0	X	1
5	6	0	X	1
5	7	0	X	1
6	0	0	B	1
6	1	0	G	1
6	2	0	Y	1
6	2	1	R	1
6	2	2	R	1
6	3	0	X	1
6	4	0	X	1
6	5	0	R	1
6	5	1	R	1
6	5	2	Y	1
6	6	0	X	1
6	7	0	X	1
7	0	0	C	1
7	1	0	G	1
7	2	0	X	1
7	3	0	X	1
7	4	0	X	1
7	5	0	X	1
7	6	0	X	1
7	7	0	C	1

42	2
6	5	7	O
0	0	0	G	1
0	0	1	G	1
0	0	2	G	1
0	1	0	G	1
0	1	1	G	1
0	1	2	G	1
0	2	0	G	1
0	2	1	G	1
0	2	2	G	1
0	3	0	G	1
0	3	1	G	1
0	3	2	G	1
0	4	0	G	1
0	4	1	G	1
0	4	2	G	1
0	5	0	G	1
0	5	1	G	1
0	5	2	G	1
0	6	0	G	1
0	6	1	G	1
0	6	2	G	1
0	7	0	G	1
0	7	1	G	1
0	7	2	G	1
1	0	0	X	1
1	1	0	X	1
1	2	0	X	1
1	3	0	X	1
1	4	0	X	1
1	5	0	X	1
1	6	0	X	1
1	7	0	X	1
2	0	0	B	1
2	1	0	G	1
2	2	0	X	1
2	3	0	X	1
2	4	0	X	1
2	5	0	X	1
2	6	0	X	1
2	7	0	X	1
3	0	0	B	1
3	1	0	G	1
3	2	0	R	1
3	2	1	R	1
3	2	2	W	1
3	3	0	X	1
3	4	0	X	1
3	5	0	R	1
3	5	1	R	1
3	6	0	X	1
3	7	0	X	1
4	0	0	B	1
4	1	0	G	1
4	2	0	X	1
4	3	0	X	1
4	4	0	X	1
4	5	0	X	1
4	6	0	X	1
4	7	0	X	1
5	0	0	B	1
5	1	0	G	1
5	2	0	X	1
5	3	0	X	1
5	4	0	X	1
5	5	0	X	1
5	6	0	X	1
5	7	0	X	1
6	0	0	B	1
6	1	0	G	1
6	2	0	Y	1
6	2	1	R	1
6	2	2	R	1
6	3	0	X	1
6	4	0	X	1
6	5	0	R	1
6	5	1	R	1
6	5	2	Y	1
6	5	3	B	1
6	6	0	X	1
6	7	0	X	1
7	0	0	C	1
7	1	0	G	1
7	2	0	X	1
7	3	0	X	1
7	4	0	X	1
7	5	0	X	1
7	6	0	X	1
7	7	0	C	1

42	3
3	5	7	O
0	0	0	G	1
0	0	1	G	1
0	0	2	G	1
0	1	0	G	1
0	1	1	G	1
0	1	2	G	1
0	2	0	G	1
0	2	1	G	1
0	2	2	G	1
0	3	0	G	1
0	3	1	G	1
0	3	2	G	1
0	4	0	G	1
0	4	1	G	1
0	4	2	G	1
0	5	0	G	1
0	5	1	G	1
0	5	2	G	1
0	6	0	G	1
0	6	1	G	1
0	6	2	G	1
0	7	0	G	1
0	7	1	G	1
0	7	2	G	1
1	0	0	X	1
1	1	0	X	1
1	2	0	X	1
1	3	0	X	1
1	4	0	X	1
1	5	0	X	1
1	6	0	X	1
1	7	0	X	1
2	0	0	B	1
2	1	0	G	1
2	2	0	X	1
2	3	0	X	1
2	4	0	X	1
2	5	0	X	1
2	6	0	X	1
2	7	0	X	1
3	0	0	B	1
3	1	0	G	1
3	2	0	R	1
3	2	1	R	1
3	2	2	W	1
3	3	0	X	1
3	4	0	X	1
3	5	0	R	1
3	5	1	R	1
3	5	2	B	1
3	5	3	Y	1
3	6	0	X	1
3	7	0	X	1
4	0	0	B	1
4	1	0	G	1
4	2	0	X	1
4	3	0	X	1
4	4	0	X	1
4	5	0	X	1
4	6	0	X	1
4	7	0	X	1
5	0	0	B	1
5	1	0	G	1
5	2	0	X	1
5	3	0	X	1
5	4	0	X	1
5	5	0	X	1
5	6	0	X	1
5	7	0	X	1
6	0	0	B	1
6	1	0	G	1
6	2	0	Y	1
6	2	1	R	1
6	2	2	R	1
6	3	0	X	1
6	4	0	X	1
6	5	0	R	1
6	5	1	R	1
6	6	0	X	1
6	7	0	X	1
7	0	0	C	1
7	1	0	G	1
7	2	0	X	1
7	3	0	X	1
7	4	0	X	1
7	5	0	X	1
7	6	0	X	1
7	7	0	C	1

42	4
3	5	7	O
0	0	0	G	1
0	0	1	G	1
0	0	2	G	1
0	1	0	G	1
0	1	1	G	1
0	1	2	G	1
0	2	0	G	1
0	2	1	G	1
0	2	2	G	1
0	3	0	G	1
0	3	1	G	1
0	3	2	G	1
0	4	0	G	1
0	4	1	G	1
0	4	2	G	1
0	5	0	G	1
0	5	1	G	1
0	5	2	G	1
0	6	0	G	1
0	6	1	G	1
0	6	2	G	1
0	7	0	G	1
0	7	1	G	1
0	7	2	G	1
1	0	0	X	1
1	1	0	X	1
1	2	0	X	1
1	3	0	X	1
1	4	0	X	1
1	5	0	X	1
1	6	0	X	1
1	7	0	X	1
2	0	0	B	1
2	1	0	G	1
2	2	0	X	1
2	3	0	X	1
2	4	0	X	1
2	5	0	X	1
2	6	0	X	1
2	7	0	X	1
3	0	0	B	1
3	1	0	G	1
3	2	0	R	1
3	2	1	R	1
3	2	2	W	1
3	3	0	X	1
3	4	0	X	1
3	5	0	R	1
3	5	1	R	1
3	5	2	B	1
3	5	3	C	1
3	6	0	X	1
3	7	0	X	1
4	0	0	B	1
4	1	0	G	1
4	2	0	X	1
4	3	0	X	1
4	4	0	X	1
4	5	0	X	1
4	6	0	X	1
4	7	0	X	1
5	0	0	B	1
5	1	0	G	1
5	2	0	X	1
5	3	0	X	1
5	4	0	X	1
5	5	0	X	1
5	6	0	X	1
5	7	0	X	1
6	0	0	B	1
6	1	0	G	1
6	2	0	Y	1
6	2	1	R	1
6	2	2	R	1
6	3	0	X	1
6	4	0	X	1
6	5	0	R	1
6	5	1	R	1
6	5	2	Y	1
6	6	0	X	1
6	7	0	X	1
7	0	0	C	1
7	1	0	G	1
7	2	0	X	1
7	3	0	X	1
7	4	0	X	1
7	5	0	X	1
7	6	0	X	1

42	5
4	6	5	O
0	0	0	G	1
0	0	1	G	1
0	0	2	G	1
0	1	0	G	1
0	1	1	G	1
0	1	2	G	1
0	2	0	G	1
0	2	1	G	1
0	2	2	G	1
0	3	0	G	1
0	3	1	G	1
0	3	2	G	1
0	4	0	G	1
0	4	1	G	1
0	4	2	G	1
0	5	0	G	1
0	5	1	G	1
0	5	2	G	1
0	6	0	G	1
0	6	1	G	1
0	6	2	G	1
0	6	3	W	1
0	7	0	G	1
0	7	1	G	1
0	7	2	G	1
1	0	0	X	1
1	1	0	X	1
1	2	0	X	1
1	3	0	X	1
1	4	0	X	1
1	5	0	X	1
